seconds_elapsed_mean,seconds_elapsed_std,seconds_elapsed_min,seconds_elapsed_max,seconds_elapsed_median,z_mean,z_std,z_min,z_max,z_median,y_mean,y_std,y_min,y_max,y_median,x_mean,x_std,x_min,x_max,x_median,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_median,qx_mean,qx_std,qx_min,qx_max,qx_median,qz_mean,qz_std,qz_min,qz_max,qz_median,roll_mean,roll_std,roll_min,roll_max,roll_median,qw_mean,qw_std,qw_min,qw_max,qw_median,qy_mean,qy_std,qy_min,qy_max,qy_median,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_median,label
7.489258652163934,1.4440341681524829,5.020798843490496,9.962574834394145,7.492331538928212,0.7694827561076231,1.5730359636125408,-1.8410787724046644,3.626666609960902,1.1828424184765556,9.534042358157595,0.15495493316531103,9.15908174906207,9.756311411957237,9.581510777280437,0.5129785524815544,1.092843363313926,-1.7903647589876308,2.4498041883659765,0.44836014358443815,-0.21447041609843928,1.5245027681070287,-2.3224435289063865,2.777448379464156,-0.7314192264064165,0.5931156365104457,0.04505960942040033,0.5234914559234614,0.6862221634571345,0.5853251256347711,-0.4107757840015974,0.0489943236954922,-0.48349259889608803,-0.30152738849127525,-0.41603304289998755,-0.017761856509197486,1.7030047715942458,-3.5318237731479125,2.672573647210294,0.6685042393010527,-0.533178270423435,0.05377606662513666,-0.6437397912946746,-0.4458633176474454,-0.518443005987555,0.41566637250883964,0.10239177520955381,0.19632360499336682,0.5785916376047295,0.4472628837902697,-1.3525705146529776,0.06747138678046315,-1.4773303089736456,-1.21298250638111,-1.3594404356779473,Laufen
9.988874439154376,1.4425507470308963,7.517283506906524,12.467751821664693,9.987526789055696,0.8940313014420802,1.5917965744675526,-1.82091927754124,3.4055412047968256,1.3656187367226846,9.484078619333301,0.1522015127372469,9.183140786400939,9.736602040440856,9.456543311009508,0.9801282312511135,1.058522780867535,-0.6802381293687941,2.775680452891407,0.8769104018721124,-0.3573291970295723,1.6750312578830069,-2.3850046307098203,2.8612319343881913,-1.0146422499971357,0.6151570033965666,0.04051449439283836,0.559487095437266,0.6911920784460257,0.608987337600758,-0.4114497015334996,0.049062469859293995,-0.5119344212928354,-0.3309078820375493,-0.40605427674097544,0.454491878199908,1.7211202446482834,-3.637673335537064,2.730208727692473,0.956551250679462,-0.5268317177936985,0.05135572731222263,-0.6437397912946746,-0.4576393607749493,-0.5162112051403553,0.39252775530962375,0.09580420800493127,0.19632360499336682,0.5041919290799679,0.4316136988088274,-1.3292340089282377,0.06323767774452475,-1.4519716169253851,-1.2177793916460402,-1.3165154077873575,Laufen
12.489061704569956,1.4445398748613503,10.012478743717246,14.962951543150897,12.492703847462789,1.1072013935372447,1.498621625515343,-1.7273974226006334,3.4055412047968256,1.5700785378953452,9.471119783985815,0.16239509898870433,9.179866761302408,9.687303235633516,9.449175463457493,0.961047077276597,1.1050042074833553,-0.8038068010899274,2.775680452891407,0.7937365149889117,-0.5371827143773443,1.6051748811606772,-2.3850046307098203,2.8712950484295807,-1.3000202639269274,0.6078151658737134,0.0466118973742212,0.5238298213331524,0.6911920784460257,0.5996955289465987,-0.42264060819002247,0.05606935861087806,-0.5233318799220283,-0.3323581975491505,-0.41448433412710717,0.2907090962092634,1.7749801050290752,-3.637673335537064,2.730208727692473,0.9212524543542837,-0.5061349934956717,0.04761518911466317,-0.6209862337494879,-0.43131111837446034,-0.4985592233073747,0.41621679955124263,0.0949612721511946,0.20958384419570203,0.5359276355934387,0.4577712588582971,-1.3230530550701385,0.06336360426315717,-1.417408269147194,-1.2165688610610266,-1.3159194368845828,Laufen
14.988851055669791,1.4420193710500073,12.517655873260885,17.46812947830169,14.987903559502058,0.8800249192966194,1.566951460340206,-1.991095720581668,3.3939339712756142,1.3213530018571338,9.466607936963708,0.16043621091624102,9.179866761302408,9.686560450831514,9.441240427292565,1.0714376288812197,1.1478785624914378,-0.8038068010899274,2.8019906997828,1.057450094444347,-0.28756185654187044,1.6485534592402868,-2.329090916390808,2.8712950484295807,-0.7771482326337298,0.603457885614265,0.050037630685783395,0.5238298213331524,0.7025537417913649,0.593024805236521,-0.4277876579392445,0.059471554633928905,-0.5233318799220283,-0.3034465798345935,-0.42337333855938153,0.3117829069009548,1.704331252392567,-3.6796931041939263,2.585851458634171,0.9224163969857805,-0.5117694349841104,0.05462147597033555,-0.6475281900939653,-0.43131111837446034,-0.500747596002573,0.4050688082853741,0.10580660159884059,0.2016704231543213,0.5359276355934387,0.4456179572621459,-1.3201310866919724,0.06226518185292687,-1.4130904950673688,-1.2165688610610266,-1.309618099262565,Laufen
17.489038973530416,1.4446980698505278,15.012855575853221,19.963325801054463,17.493081423573216,0.9300257335773827,1.6253158694047942,-2.0604451777408643,3.369211514429462,1.5096124492460543,9.446707980929775,0.15076989603913446,9.182469051392772,9.684946477164843,9.40839327842632,1.075657498423423,1.190171250365665,-0.7665434477342401,2.9678628854259856,0.9637408315896127,-0.37887418339142676,1.6565968439504564,-2.329090916390808,2.8605524719892004,-1.130022602074348,0.6098543162692515,0.0508036198019523,0.5226293790528928,0.7025537417913649,0.6018111215537598,-0.42007074419790447,0.06353899844199665,-0.5426055670104617,-0.3034465798345935,-0.4139503705859018,0.3090195975340479,1.6173324685397128,-3.6796931041939263,2.4680023951953642,0.8251009414145933,-0.515158285685637,0.054588958610605885,-0.6475281900939653,-0.4302524830336553,-0.49995816975957463,0.39787540135785976,0.10677344014187769,0.1907650746873489,0.5341845796618997,0.4332425554710322,-1.3116062359516634,0.05971011164597382,-1.4166658341927019,-1.2166479439037956,-1.291153869320754,Laufen
19.98882591792839,1.441428898323027,17.518033368844737,22.46891866839221,19.98827775895984,1.0177023742303328,1.5544940404085397,-2.0604451777408643,3.2233121641260007,1.5594771627934363,9.446031316001314,0.15646848427593518,9.163702191856785,9.684185548748884,9.438965651765855,1.0972198522424357,1.213284168882109,-0.722481748802205,3.2421045250431613,0.8808342450520017,-0.5323808616843095,1.597611145329719,-2.3730564082814745,2.880476778997652,-1.2980790611648207,0.6004325650332346,0.051482909774427155,0.5024864054850519,0.6878275310207503,0.5928914608696095,-0.43263175341310905,0.06124851788596445,-0.5531970289139737,-0.3288934657493115,-0.4239578987327894,0.48128112264253725,1.4720557019042402,-3.64401204731517,2.620608040355842,0.9428550728487355,-0.5004425714251093,0.05485120514822193,-0.6336625120831175,-0.3896457548626878,-0.4885289707042399,0.4156810204883961,0.11267868393780338,0.16814282752051998,0.5852555554890279,0.46199037994433156,-1.310576020184159,0.060607407696189435,-1.4166658341927019,-1.2081702681830258,-1.3074617368356996,Laufen
22.489010842487236,1.4448001517290818,20.01322971686521,24.96369461012626,22.493661244696113,0.8296045969880068,1.5889287208921887,-1.9019804222620453,3.025871244840637,1.4191247162995304,9.44621277318367,0.14229725605203428,9.163702191856785,9.647985117567181,9.438915553607334,1.2528054915977132,1.1527626671265754,-0.4893643382227195,3.2421045250431613,1.183699311090766,-0.3058056936939932,1.660108764675514,-2.3730564082814745,2.880476778997652,-0.9257422260923164,0.6006859711058202,0.051286707860169325,0.5024864054850519,0.6899431864550262,0.5918988705291226,-0.43566593959109967,0.05796172296614683,-0.5531970289139737,-0.32184959384183764,-0.4245467180947096,0.7833571233243813,1.2134321514066675,-2.638426811563616,2.620608040355842,1.0110992364357798,-0.5070689997760451,0.06143706498626016,-0.635172105499186,-0.3896457548626878,-0.4930921864853481,0.40122494033201966,0.12001363472909757,0.16814282752051998,0.5852555554890279,0.43068170583637544,-1.308753483461936,0.053449223865245,-1.392929501478039,-1.2081702681830258,-1.3036532818182731,Laufen
24.98879510318144,1.440781589854979,22.518403821000017,27.46588902346033,24.988646554885605,1.1202638490474286,1.6275501655639912,-1.9019804222620453,3.794956627841127,1.758335313733846,9.440659889399164,0.15499630450492755,8.993216206053717,9.676951044219706,9.4144005108495,1.0343436408671665,1.0620733939558662,-0.6361187532615499,2.9008450401592456,0.8069990027247131,-0.5157085429844349,1.6063956589194777,-2.5106761146066425,2.788698664032532,-1.292487472200235,0.6093046246865466,0.054656101057688256,0.5176564763724496,0.7273156737732114,0.5997267345224602,-0.4169341226265426,0.0633952131905725,-0.5519148730113772,-0.286944326668678,-0.4130291411296433,0.7783982607852983,1.4702607667381487,-2.9127016715634806,3.330212299624781,1.013107351303825,-0.507322473534524,0.06378044271649919,-0.6353061213435067,-0.4115111859973768,-0.4913249269828966,0.40683087503178395,0.11822715344494683,0.1736499433403163,0.548586051242826,0.4472291394598597,-1.309560456921715,0.055586639600204726,-1.4031913298455083,-1.1739686409944554,-1.2994736966493399,Laufen
27.48897804891128,1.4448463110453336,25.01359849964495,29.964056389655344,27.491730863415622,1.481891936924891,1.349243777386428,-1.8451050156328752,3.794956627841127,1.8344949587352335,9.469572900533086,0.18269147658358117,8.993216206053717,9.72337402204012,9.538552939372348,0.4959647423429486,1.2875108675656386,-2.288179116342737,2.9008450401592456,0.7093842968627484,-1.1517140680350564,1.3385074193331357,-2.8589844165619134,2.8356106924931557,-1.49628075538406,0.5632245549789358,0.07039716336840587,0.4438792629133948,0.7273156737732114,0.5549447648309221,-0.4439854005056602,0.09610524030355487,-0.6321880833556373,-0.286944326668678,-0.4213268636902361,0.338968815586131,1.9974624818740798,-3.2770797432300967,3.330212299624781,0.9895449614003841,-0.45899029673992464,0.07357698372998234,-0.6353061213435067,-0.3293276835121208,-0.4624225012159237,0.49084354361474214,0.10393657381222168,0.19187789996961527,0.611130881142415,0.5299681555092806,-1.321481816799085,0.06686450676200063,-1.4380991559702512,-1.1739686409944554,-1.3404046288525344,Laufen
29.9890076437346,1.4405247961456973,27.517572703370913,32.46044068617751,29.989008255424665,1.44020246288843,1.5591896502461793,-1.8235829660665812,3.768885329141561,1.9457371490302702,9.432912742574036,0.19037533779320717,9.029042752236876,9.72337402204012,9.46710513027617,0.7086316326516883,1.327086983144782,-2.288179116342737,2.7686308831514377,0.9714358967877226,-1.0317600777338614,1.5935809284579636,-2.8589844165619134,2.9157861791188346,-1.6172705515465942,0.5628225243616263,0.06714195612286751,0.4438792629133948,0.6867975742972405,0.5635657294304541,-0.4571545313413838,0.0921627111344605,-0.6321880833556373,-0.3315240763427928,-0.42514527843535443,0.590645406152982,1.8482111073440919,-3.2770797432300967,3.3082175793173056,1.1199265593239143,-0.44992916864603927,0.06920971650341932,-0.6132435034203018,-0.3293276835121208,-0.4610689746455431,0.4916536608941044,0.09359262819528562,0.20511979060196017,0.611130881142415,0.5276498740883147,-1.3052732417652984,0.0705964666105875,-1.4380991559702512,-1.1757941790350375,-1.3123394677757,Laufen
