seconds_elapsed_mean,seconds_elapsed_std,seconds_elapsed_min,seconds_elapsed_max,accelerometer_x_mean,accelerometer_x_std,accelerometer_x_min,accelerometer_x_max,accelerometer_y_mean,accelerometer_y_std,accelerometer_y_min,accelerometer_y_max,accelerometer_z_mean,accelerometer_z_std,accelerometer_z_min,accelerometer_z_max,magnetometer_x_mean,magnetometer_x_std,magnetometer_x_min,magnetometer_x_max,magnetometer_y_mean,magnetometer_y_std,magnetometer_y_min,magnetometer_y_max,magnetometer_z_mean,magnetometer_z_std,magnetometer_z_min,magnetometer_z_max,gravity_x_mean,gravity_x_std,gravity_x_min,gravity_x_max,gravity_y_mean,gravity_y_std,gravity_y_min,gravity_y_max,gravity_z_mean,gravity_z_std,gravity_z_min,gravity_z_max,gyroscope_x_mean,gyroscope_x_std,gyroscope_x_min,gyroscope_x_max,gyroscope_y_mean,gyroscope_y_std,gyroscope_y_min,gyroscope_y_max,gyroscope_z_mean,gyroscope_z_std,gyroscope_z_min,gyroscope_z_max,orientation_pitch_mean,orientation_pitch_std,orientation_pitch_min,orientation_pitch_max,orientation_roll_mean,orientation_roll_std,orientation_roll_min,orientation_roll_max,orientation_yaw_mean,orientation_yaw_std,orientation_yaw_min,orientation_yaw_max,orientation_qw_mean,orientation_qw_std,orientation_qw_min,orientation_qw_max,orientation_qx_mean,orientation_qx_std,orientation_qx_min,orientation_qx_max,orientation_qy_mean,orientation_qy_std,orientation_qy_min,orientation_qy_max,orientation_qz_mean,orientation_qz_std,orientation_qz_min,orientation_qz_max,label,file
10.542787006976974,1.4498515126117277,8.057285319010417,13.019065104166666,0.056620114318800124,0.7081218069723355,-1.4589066939379274,1.6553727318604472,0.04012136252156636,0.5461663817612008,-1.2696907257817311,1.341556771496721,-0.032881295483111625,0.5372063316359318,-1.2648445790052414,1.1585486303916572,-14.071960328647972,0.21206282464144938,-14.633403015136718,-13.588075256347656,-23.84673313277651,0.2051728177072547,-24.357315063476562,-23.418017578125,43.36165015029401,0.2776733308717504,42.709190368652344,43.97799072265625,0.43582641540128875,0.028450225790922004,0.3719212976963072,0.507216739923898,-0.7648641188225768,0.045173284892215095,-0.8786548243337868,-0.696977909912914,9.766725277575073,0.0032510368918216,9.758086577004491,9.771921625611485,-0.0014523327298670199,0.12542500157330114,-0.29431668408215045,0.30204096883535386,0.001294036851135299,0.05783013926388484,-0.1124003197997808,0.13794863224029538,-0.001514774916713992,0.10734020959962581,-0.25857691504061225,0.24865881241858,0.07807581123160767,0.00462190506081174,0.07113193691009999,0.08972066342184686,3.0969998171451376,0.002904515612851245,3.089692393677794,3.1035194386457947,0.7939903608416081,0.004265904156294929,0.7831322214002578,0.8043295407813617,0.005463775873744601,0.0018952660034796032,0.0009585281575654114,0.009188198466239542,-0.38545438236122626,0.001975110493007374,-0.39023623102393107,-0.3803680070583497,0.9216182183569208,0.0007912210513000099,0.9196759239325649,0.9235917145316762,0.044603309498022554,0.0018951882674286599,0.04171345332873674,0.049522234254837726,sitting,sitting_9-2025_04_14_13-20-47.parquet
13.541766150323834,1.453202244936361,11.062303507486979,16.024095743815106,0.04673230768225506,0.5510454501490709,-1.6164100516769477,1.7150547000860794,0.03333410175695252,0.39870146418698205,-1.3032390162336829,1.2570239026234669,-0.03160364676037714,0.4052725875569114,-1.0762487082022427,1.076817097287774,-14.069196942697959,0.2352948846687561,-14.852854919433593,-13.4905029296875,-23.941399202182158,0.215777260239295,-24.562033081054686,-23.47572021484375,43.34630237037284,0.2678870421085988,42.4237548828125,43.97799072265625,0.43192170692081294,0.03846109876715269,0.33434843155665317,0.5265227161422186,-0.7750868571241312,0.04881824600569869,-0.9083683954610675,-0.696977909912914,9.766114716613059,0.004226299743968985,9.751068748744725,9.771080089446903,-0.0034442216928449627,0.09273993518815137,-0.2494139271788299,0.28138726502656936,-0.0006436819479346869,0.05695682926216811,-0.17636635042726992,0.2340700089931488,0.0021501661853581665,0.08401368155769683,-0.27529954425990577,0.21969065442681313,0.07912107598827374,0.004994893042264425,0.07113193691009999,0.09276322317433508,3.0973952376884615,0.003937416443947205,3.087690179535668,3.1073491546739778,0.7946693025418912,0.003724543086100066,0.7842557132767269,0.8044694537066673,0.0050625871635991875,0.0021250709269020653,-0.0016846135132677,0.00918819846623954,-0.3857558633039591,0.0017541169423595346,-0.39028136132812186,-0.3809901959466301,0.9214767316661552,0.0006830903394636153,0.919613494458346,0.9233716942985983,0.04500718410078797,0.002329083202576605,0.04211388851816976,0.05280629313582513,sitting,sitting_9-2025_04_14_13-20-47.parquet
16.542776792196452,1.4499807808711696,14.05734696451823,19.019133015950523,0.06601707193693014,0.7515734878202276,-1.6164100516769477,2.0584335089545696,0.03614825835512443,0.5169992457043895,-1.444946318966771,1.257023902623467,-0.022396069536935057,0.5323483974305963,-0.9743497670516372,1.076817097287774,-13.953287528900512,0.23137545740075346,-14.685881042480469,-13.483369445800781,-23.918709434519407,0.1824316459084347,-24.307699584960936,-23.531524658203125,43.21994828303971,0.19913613663741173,42.66733093261719,43.727359008789065,0.40648590531150164,0.024382831322180453,0.3481309170327149,0.45956761510845273,-0.7911146179146434,0.03722720333382453,-0.8790655605591461,-0.7245821972686425,9.765948512995244,0.002865516482897518,9.758779761513471,9.77071862111032,-0.0010010017386660938,0.12468583485736592,-0.2865941127141316,0.24640694881478942,0.0014514463292595685,0.05736876891708733,-0.10974764209240676,0.13643448464572425,0.0006580243632320708,0.10837797749933253,-0.2752995442599058,0.21969065442681313,0.08076079220752924,0.0038090248574878774,0.07395461665400554,0.08976115102912018,3.099994651121381,0.0024920508668944755,3.0945787658584556,3.1059558483133998,0.7953306016079885,0.0039034482503786387,0.7842557132767269,0.8052759509582603,0.003533444511965158,0.001499742279738189,-0.00046533304630976,0.0068507451457075095,-0.3860912935311232,0.0018048967776155404,-0.39064448943695873,-0.3809901959466301,0.9213304361014035,0.0007197053435875373,0.9194666943172631,0.9233716942985983,0.04526475429848864,0.0016405083329232581,0.042426342457825394,0.04928059587484209,sitting,sitting_9-2025_04_14_13-20-47.parquet
19.54174956322172,1.453152959414917,17.062376302083333,22.02414180501302,0.04331918792565942,0.8030702674908127,-1.688446688278811,1.348389288051147,0.04954805750283422,0.5438145780586289,-0.9221355956897138,1.7030382208532966,-0.028584256963077422,0.5682500745772993,-0.921861104210317,0.8656608442738651,-13.861526867687939,0.23322009071127728,-14.591508483886718,-13.248422241210937,-23.961468693301338,0.1815874681819355,-24.33896484375,-23.46614990234375,43.288019595203174,0.22440474990130446,42.73257751464844,43.78171234130859,0.40913886955671636,0.023039698587700184,0.32880111302311216,0.4617325709367357,-0.7859270373790951,0.04032520204112258,-0.8790655605591461,-0.7211025311528146,9.766214394517663,0.002913613149390516,9.758779761513471,9.770996444364489,-0.0036874069775681144,0.13622336470981308,-0.35284574950734776,0.2257961593568325,0.0009433596761672074,0.06363101409630198,-0.10503359218128024,0.13643448464572422,0.00016582622135596472,0.11592450602912152,-0.24287857227027415,0.20080195702612397,0.08023036969955454,0.004125671386794356,0.07359873460434596,0.08976115102912016,3.0997249735723926,0.0023520278525205685,3.09435169949656,3.107933586980446,0.7976216444567098,0.004225641446871722,0.7843690050241718,0.8075264636721998,0.0037098113526726514,0.0015578403781960819,-0.001013413900115675,0.0068507451457075095,-0.38715002244366176,0.001957976652636406,-0.39171314592447687,-0.38106509521083104,0.9208927325036224,0.000776543442634504,0.9190439033168321,0.923351167343748,0.04507848940391028,0.0017088028493545883,0.04226856680852892,0.049280595874842084,sitting,sitting_9-2025_04_14_13-20-47.parquet
22.542745132263914,1.4501006561723042,20.057408854166667,25.019179077148436,0.057016500908980174,0.7525080312004142,-1.2334431497758254,1.3764670819766633,0.0411049869577955,0.5159898587242727,-0.9538593375956266,1.046163639316956,-0.022377624106466494,0.544430246400718,-0.9162984431949255,1.0677733161583542,-13.753164649041366,0.20445942359765729,-14.2072021484375,-13.248422241210937,-23.926474582626525,0.16701098760771751,-24.337503051757814,-23.46614990234375,43.46438615958529,0.1634488445352077,43.078425598144534,43.86184844970703,0.4169061171227823,0.021571367585661538,0.3719377300679311,0.4617325709367357,-0.7768423407726222,0.03567230604704069,-0.8421037645627557,-0.7164286941228807,9.766652823369947,0.0025695494076684276,9.761549752296506,9.77086878478378,-0.0037115286038211658,0.12734463610208585,-0.29270755127072334,0.22374219559133052,0.0024713927179891427,0.06623171435718837,-0.10962189910933376,0.15596361955006913,0.0016276771958532803,0.10988512932806545,-0.1977814335376024,0.23293506974975264,0.07930069997927423,0.0036493121756985248,0.0731208439535119,0.08597765494961256,3.0989328609769706,0.002202864835491376,3.0943516994965603,3.1035247012920393,0.8003591073391727,0.003304671611320891,0.7930930268289739,0.8075264636721998,0.004192382997051849,0.0014138436823745977,0.00155277493196278,0.006768279785453241,-0.3884090385650581,0.001519655423213022,-0.39171314592447687,-0.3851037395732597,0.9203758499484156,0.000611534313375062,0.9190439033168321,0.9217376178221747,0.04480890832793947,0.0015242310802269768,0.04228920151240361,0.047733046765008405,sitting,sitting_9-2025_04_14_13-20-47.parquet
25.541722702735605,1.4531192787615967,23.06241943359375,28.024215047200517,0.053308139470961455,0.7442223448031375,-1.2334431497758254,1.3764670819766631,0.04639082220746704,0.5220927969349469,-0.9538593375956266,1.0760550049545239,-0.01962958800053901,0.5543899411206885,-0.9168737880909443,1.0787349525759617,-13.691972003546685,0.21808663055209532,-14.153514099121093,-13.13626708984375,-23.994438625300234,0.1922147910558699,-24.480776977539062,-23.5824951171875,43.44863289608899,0.1875841175098949,42.979714965820314,43.86184844970703,0.42567455565740975,0.025872594052013177,0.35701575570054345,0.4959475451364927,-0.7728100503760006,0.036458460631778565,-0.8421037645627557,-0.6986398006301,9.766575326848448,0.002633147240841734,9.761549752296506,9.772291394158898,-0.00457496166573702,0.1296669464020667,-0.3056849328180154,0.2264653123915195,0.002240269807903864,0.06473064747230964,-0.12252206970006223,0.14001961890608067,0.0013389293427527953,0.11057456397682618,-0.20436874441802505,0.21191021800041196,0.07888830405687866,0.0037295875572971667,0.0713022071157458,0.08597765494961254,3.0980364199740054,0.0026435259697823333,3.090857801884236,3.105060473541827,0.8024304876048685,0.003705747087098206,0.7956982918589183,0.8115403327317641,0.004639227395758191,0.0015929680959658552,0.0006912344567925101,0.008661566194520468,-0.38934901735610494,0.0017011686354404187,-0.39351257420593677,-0.3862238881704496,0.9199760170767647,0.0006944793746048229,0.9182607720130133,0.9212329931543515,0.04479841427459219,0.001560981109259884,0.04154626133290471,0.047733046765008405,sitting,sitting_9-2025_04_14_13-20-47.parquet
28.542746058782445,1.45023988060919,26.057461995442708,31.019289998372397,0.0714574254632373,0.7527501035742002,-1.0728962230898254,1.2461541847085207,0.03562475393312615,0.5002876153993868,-0.8223545527020095,0.8744089303923397,-0.020280613693566776,0.5585700766862577,-0.8578072666162253,0.9986521413981914,-13.613058012700176,0.21504949665673562,-14.153514099121093,-13.13626708984375,-24.08690933389651,0.1711949091324606,-24.480776977539062,-23.7095947265625,43.31782334721579,0.19020783202644262,42.928900146484374,43.80532379150391,0.4454637456691418,0.024425084901320813,0.3811222275357693,0.4959475451364927,-0.7686567705876414,0.03717961993776001,-0.8294538852327689,-0.6986398006301,9.766020210756857,0.00259468832696275,9.76160569104135,9.772138463748496,-0.0017085353621318368,0.12742998877716116,-0.19449473656713961,0.21843997165560722,0.001856168649686725,0.0666155358984738,-0.10463678799569605,0.16461365297436711,0.0009893984650107,0.11036596512920532,-0.18838734254240988,0.19877675051490462,0.07846347756452285,0.003803222108500369,0.0713022071157458,0.08468288523239806,3.096011743394647,0.0024942540287667125,3.0908578018842356,3.102585536788741,0.806341033315124,0.003626116233934841,0.7976725402224979,0.81284716133692,0.005565521770302586,0.0015737031693107055,0.0017697010074605702,0.008661566194520468,-0.3911095845031834,0.0016646903219163212,-0.3940811609131713,-0.3871232524511534,0.9192136319542814,0.000682334259093463,0.9179823871968604,0.9208479710452124,0.045008381820272066,0.0015638862034684188,0.041474314818884715,0.04755286106900637,sitting,sitting_9-2025_04_14_13-20-47.parquet
31.541680353658606,1.4530447098939974,29.06250537109375,34.02436010742188,0.06056584979663356,0.7430839422907718,-1.02086685562985,1.4437652681335809,0.03082804583661574,0.4955233750347156,-0.7505686376315727,0.8213156234952808,-0.03372114507304561,0.523638972737262,-0.8057187674605846,1.0381117528662085,-13.643388859114323,0.18431721298102513,-14.05384521484375,-13.252458190917968,-24.206570634170678,0.18652767985544855,-24.59649658203125,-23.75682373046875,43.38077347642713,0.1808779185523976,42.928900146484374,43.82145690917969,0.4516429871485936,0.021682357157819118,0.41495051127940413,0.491822100454693,-0.7657411415400773,0.03500898147619196,-0.8219009125699476,-0.7040317374145612,9.765991079618068,0.002372470859903561,9.76195476751387,9.770685244910418,-0.00043385889010747613,0.12244829249551621,-0.17825179249048234,0.19369693798944354,0.001175524564187816,0.06991378187774938,-0.10637899255380034,0.13334871223196385,-0.0004084162792230174,0.10602083250084943,-0.16566323125734922,0.19715868184963858,0.07816505750848801,0.0035810945659148375,0.07185319924932819,0.08390994921844963,3.095380171180944,0.0022130340136108243,3.0912873720305285,3.0991268421128484,0.8083581163973936,0.002968246403091159,0.8028863235117392,0.8139621977698489,0.00586847729037132,0.0014552228706259448,0.00359201780467416,0.0087424470981605,-0.3920280992746211,0.0013665071126038875,-0.3946165150226872,-0.38951862201429555,0.9188222720478872,0.0005522471755811665,0.9177834929734431,0.9198484890401127,0.04500029196835393,0.0014492212602942498,0.0421704132183588,0.04741168667949972,sitting,sitting_9-2025_04_14_13-20-47.parquet
34.542735672908954,1.4504911058619105,32.057585042317704,37.019459879557296,0.05347224833974615,0.797779566619605,-1.2814438909940649,1.664388135669877,0.041063441967453956,0.5427463724677807,-0.9394959688786415,1.008888347182572,-0.033341676431446,0.5427469698714464,-0.9910794654766718,0.8746547072339057,-13.597112055318764,0.20985638294465958,-14.087613423665365,-13.092521667480469,-24.281857286633088,0.1742340410293077,-24.787790934244793,-23.89087829589844,43.4300444122963,0.1784175328279812,42.90196736653646,43.79859415690104,0.458326681408566,0.024902045916483203,0.41495051127940413,0.5103217896138876,-0.7719818285701776,0.0411499344960202,-0.9128283632380888,-0.7001702396808192,9.765129861677716,0.002964048433616962,9.753608048221965,9.769804662683605,-0.0036511096837132584,0.1299083696323307,-0.2365429222583771,0.22467928156256675,0.001408014664516718,0.07707755148624779,-0.12863701209425926,0.13574933670461173,0.0016239799094382831,0.11408596637990308,-0.2085375680821016,0.20292428098618984,0.0788037518329972,0.004209824353921342,0.07145840317759776,0.09321773892066941,3.0946933967950514,0.0025426396338090918,3.089375673331196,3.0991268421128484,0.8085591798347583,0.003416326707399712,0.7988591690607816,0.8148566176508132,0.006054530281306583,0.0016486135795057552,0.00307442571548565,0.008959203835378982,-0.3920930724915872,0.0015839982615684152,-0.39503697045144787,-0.3873812624959019,0.9187699119735708,0.0006313457760957393,0.9175567872920464,0.9204898036174137,0.045429909404552014,0.001748634733417007,0.0425127506452544,0.05188915201053962,sitting,sitting_9-2025_04_14_13-20-47.parquet
37.54165596545296,1.4529288471511665,35.062659545898434,40.02455432128907,0.07226450088340511,0.7824610996819465,-1.3931502536770326,1.6125597219645607,0.025385557374186574,0.6464209964818566,-1.3096683356773728,1.4018896450323983,-0.04048478525618485,0.5995466052057448,-1.257187459154725,1.1404999972906709,-13.496276341776449,0.21290048916814985,-13.914137268066407,-13.061260986328126,-24.30780553526454,0.22717666543447776,-24.8339111328125,-23.803909301757812,43.48061191715884,0.2586592435956366,42.983924865722656,44.11255950927735,0.47605354737469036,0.028697752453064804,0.4118136124529503,0.5618247183937021,-0.7884639699841777,0.05674806357385902,-0.8979101590368896,-0.6909030615916848,9.762847640438988,0.004723470906391045,9.750094116945862,9.770930218034385,0.0006482183060993412,0.150263664624093,-0.28658740874379873,0.30947076976299287,0.0018301768900080046,0.06277175003569871,-0.1831699506030418,0.13574933670461173,0.0015737974963980763,0.1272847167587053,-0.25398699641227723,0.24403699934482576,0.08049092169644144,0.005806523412423765,0.07051202372267198,0.09169094846801434,3.0928705106032637,0.002937139228362599,3.0840415363911977,3.0994526386489505,0.8073439620912956,0.00415885350045483,0.7977828195776079,0.8161910328682364,0.006591027579460408,0.001812455168519161,0.00307442571548565,0.010896466274211552,-0.3914584982540699,0.001963667343161475,-0.39573577472793176,-0.3870608162426277,0.9189755987532531,0.0007671887335530478,0.9173516960602347,0.9208160297387193,0.04655673530042546,0.0026482464103410085,0.04199822184564204,0.05306318730225671,sitting,sitting_9-2025_04_14_13-20-47.parquet
