time,seconds_elapsed,z,y,x,seconds_elapsed,z,y,x,seconds_elapsed,z,y,x,seconds_elapsed,z,y,x,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
2025-04-28 10:23:24.600,5.042147587958918,4.916319991221484,-17.481934398395612,-8.337073957499125,5.042147587958918,-3.4690765668097505,-2.0633100391580528,-1.132315191006539,5.042147587958918,-22.4565499259042,28.12255820961268,-37.051827960247785,5.042147587958918,-1.403351016409484,8.380306611371198,-5.6335087423253825,5.042147587958918,0.8372237118179763,0.10832309663330986,-0.563500141960915,-1.3551201969690734,-0.5059566058445516,0.6741655980382103,-0.9845581867518528
2025-04-28 10:23:24.650,5.092048534473341,2.5800974078937515,-11.192790491727386,-6.667649592005253,5.092048534473341,-2.7809224897102043,-1.753383505153178,-0.08161650447266311,5.092048534473341,-16.244419619686973,18.474264539171784,-40.07066659780652,5.092048534473341,-0.4909642305599633,6.754227562991835,-6.668591121062353,5.092048534473341,0.8962656166864229,-0.010212429308228382,-0.5185394367034268,-1.4739782294750354,-0.5014816892844896,0.6822976620393809,-0.7821404248316787
2025-04-28 10:23:24.700,5.141949476321207,0.593882121831375,-5.778829449104812,-5.038213845686061,5.141949476321207,-2.181895751767642,-1.4511890347722258,0.7029792364250793,5.141949476321207,-10.964783434745605,10.35684706041031,-42.63092170768688,5.141949476321207,0.26963109225433257,5.39519934209859,-7.539217019428476,5.141949476321207,0.9497830134122127,-0.11091444767217237,-0.48205062738560706,-1.5732421147235498,-0.49685695096416754,0.6886893039513764,-0.612748239271578
2025-04-28 10:23:24.750,5.191850413502515,-1.0423258669656459,-1.2400512705278892,-3.4487667185415507,5.191850413502515,-1.6719963529820614,-1.1567266280151962,1.221472031686689,5.191850413502515,-6.6176413710801025,3.7703057733282463,-44.73259328988887,5.191850413502515,0.8784349520334038,4.303221948691464,-8.245386437423754,5.191850413502515,0.9977759019953458,-0.19378295845852211,-0.4540337140074558,-1.6529118527146167,-0.4920823908835854,0.693340523774197,-0.47638163007155065
2025-04-28 10:23:24.800,5.241751346017266,-2.3285265584973116,2.423544044003382,-1.8993082105717232,5.241751346017266,-1.2512242933534647,-0.869996284882089,1.4738618813121651,5.241751346017266,-3.202993428690455,-1.2853593220744024,-46.37568134441247,5.241751346017266,1.3354473487772502,3.4782953827704546,-8.787099375048182,5.241751346017266,1.040244282435822,-0.25881796166727755,-0.43448869656897304,-1.712987443448236,-0.48715800904274315,0.6962513215078425,-0.3730405972315969
2025-04-28 10:23:24.850,5.291652273865471,-3.264719952763629,5.211956494489019,-0.38983832177658057,5.291652273865471,-0.9195795728818542,-0.5909980053729055,1.4601487853015118,5.291652273865471,-0.7208396075766696,-4.810148225797652,-47.56018587125777,5.291652273865471,1.6406682824858738,2.920419644335565,-9.164355832301784,5.291652273865471,1.077188154733644,-0.3060194572984395,-0.4234155750701596,-1.753468886924411,-0.48208380544164176,0.6974216971523144,-0.30272514075171675
2025-04-28 10:23:24.900,5.341134413015383,-2.2878860320940433,6.8363880642434935,3.774219396516208,5.341134413015383,-0.6037099803574308,-0.17262767003827445,0.9042152630907697,5.341134413015383,1.1065696876365851,-6.9903373095817125,-47.940810716180096,5.341134413015383,1.7180742154165523,2.6462762238117934,-9.308327341649617,5.341134413015383,1.1469936784480417,-0.3429526288344034,-0.4303467511347202,-1.760304731476061,-0.4710051696989765,0.6889288087026866,-0.27033834169308335
2025-04-28 10:23:24.950,5.390721261006259,-3.952907522267739,6.454847148821661,8.599040921246203,5.390721261006259,0.32132321473185105,-0.3294025419857405,0.3275251976016804,5.390721261006259,1.9489352566378981,-7.7602633033877115,-47.984798924017184,5.390721261006259,1.8055493764015669,2.592276320364093,-9.33575302450986,5.390721261006259,1.1680242658896798,-0.35515051188758745,-0.43310103000620076,-1.769290516346649,-0.4654986430879713,0.6876247493144731,-0.26446374515817134
2025-04-28 10:23:25.000,5.441238667929306,-5.2054643632802335,5.742851429265151,9.746848019640153,5.441238667929306,1.3652735398012799,0.5516280704433376,0.33872139453656464,5.441238667929306,2.403578642494664,-6.054655583403157,-48.30898031073214,5.441238667929306,1.7301230510427632,3.0109891211383633,-9.218277864535237,5.441238667929306,1.1913396343046536,-0.34967299972373495,-0.4538368756773483,-1.7675592428545004,-0.44980212355598004,0.6891807966556458,-0.30893857077932857
2025-04-28 10:23:25.050,5.4924540087435485,-2.8253442272056337,4.921468066631717,3.862085946430983,5.4924540087435485,1.6147045468742236,1.5787725509845612,-0.285801868053862,5.4924540087435485,0.22563312948444855,-2.2500602882225254,-47.976983991147314,5.4924540087435485,1.3161494973076027,3.7280697698806216,-8.905768753428767,5.4924540087435485,1.181036931110331,-0.3076309581590202,-0.47802138462280575,-1.7191636646220292,-0.4475965550254648,0.6878817560564541,-0.3907518501626003
2025-04-28 10:23:25.100,5.544134670586589,-0.9827060876946556,3.4282115009586147,-3.213802230617391,5.544134670586589,1.68741193550763,1.6746777724101314,-0.3794727735447171,5.544134670586589,-3.3099053442895077,2.316853229371545,-46.885144370196976,5.544134670586589,0.7759365069723887,4.4995938549414785,-8.423941319428081,5.544134670586589,1.1584579654982268,-0.24913034818558613,-0.5006585504889502,-1.6478153069541313,-0.45113450195024013,0.6847019267196273,-0.48559440465032055
